STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
71262599999,2015-11-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.3,15,21.1,15,1020.6,15,999.9,0,13.2,15,7.3,15,14.0,20.0,37.4,*,23.0,*,99.99, ,999.9,1000
71262599999,2015-11-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",37.8,15,30.8,15,1025.3,15,999.9,0,10.3,15,8.5,15,13.0,15.0,42.8,*,33.8,*,99.99, ,999.9,1000
71262599999,2015-11-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",42.2,15,30.9,15,1033.4,15,999.9,0,14.6,15,6.6,15,9.9,999.9,51.8,*,30.2,*,0.0,I,999.9,0
71262599999,2015-11-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",53.2,15,38.6,15,1031.2,15,999.9,0,15.0,15,13.3,15,20.0,29.9,60.8,*,35.6,*,0.0,I,999.9,0
71262599999,2015-11-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",56.1,15,46.8,15,1023.9,15,999.9,0,11.7,15,17.6,15,24.1,35.0,60.8,*,41.0,*,99.99, ,999.9,10000
71262599999,2015-11-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",35.8,15,32.7,15,1026.8,15,999.9,0,12.7,15,7.7,15,13.0,19.0,39.2,*,33.8,*,99.99, ,999.9,11000
71262599999,2015-11-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.9,15,27.6,15,1028.2,15,999.9,0,15.0,15,2.4,15,7.0,999.9,37.4,*,26.6,*,0.0,I,999.9,0
71262599999,2015-11-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",36.4,15,27.3,15,1027.4,15,999.9,0,15.0,15,6.9,15,12.0,999.9,41.0,*,30.2,*,0.0,I,999.9,0
71262599999,2015-12-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",43.4,16,39.9,16,1015.0,16,999.9,0,12.7,16,4.8,16,8.0,999.9,48.2,*,30.2,*,99.99, ,999.9,10000
71262599999,2015-12-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",43.5,15,38.8,15,1009.0,15,999.9,0,11.3,15,3.9,15,7.0,999.9,51.8,*,37.4,*,99.99, ,999.9,10000
71262599999,2015-12-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",39.9,15,35.1,15,1015.8,15,999.9,0,14.0,15,9.1,15,15.9,25.1,44.6,*,33.8,*,99.99, ,999.9,10000
71262599999,2015-12-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",40.8,15,32.5,15,1030.1,15,999.9,0,12.3,15,11.2,15,14.0,20.0,41.0,*,39.2,*,0.0,I,999.9,0
71262599999,2015-12-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",41.4,15,35.2,15,1038.0,15,999.9,0,9.2,15,6.6,15,9.9,999.9,48.2,*,33.8,*,0.0,I,999.9,0
71262599999,2015-12-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",40.3,15,36.3,15,1030.3,15,999.9,0,8.0,15,6.3,15,11.1,999.9,46.4,*,30.2,*,0.0,I,999.9,0
71262599999,2015-12-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",38.5,15,34.6,15,1023.0,15,999.9,0,9.5,15,3.4,15,6.0,999.9,41.0,*,30.2,*,0.0,I,999.9,0
71262599999,2015-12-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",39.8,14,33.2,14,1019.3,14,999.9,0,11.5,14,5.4,14,7.0,999.9,42.8,*,35.6,*,0.0,I,999.9,0
71262599999,2015-12-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",47.0,12,38.2,12,1010.8,12,999.9,0,14.3,12,10.9,12,18.1,24.1,55.4,*,37.4,*,0.0,I,999.9,0
71262599999,2015-12-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",49.6,15,43.5,15,1009.5,15,999.9,0,8.3,15,11.2,15,15.9,28.0,53.6,*,39.2,*,99.99, ,999.9,10000
71262599999,2015-12-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",53.0,15,41.7,15,1007.1,15,999.9,0,13.3,15,17.7,15,26.0,39.0,57.2,*,48.2,*,0.0,I,999.9,0
71262599999,2015-12-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",44.6,15,40.2,15,1017.2,15,999.9,0,12.5,15,3.8,15,7.0,999.9,48.2,*,33.8,*,99.99, ,999.9,10000
71262599999,2015-12-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",46.3,15,43.9,15,1018.6,15,999.9,0,8.9,15,5.0,15,11.1,999.9,50.0,*,44.6,*,99.99, ,999.9,10000
71262599999,2015-12-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",54.3,15,48.0,15,1002.3,15,999.9,0,11.5,15,6.9,15,18.1,24.1,69.8,*,42.8,*,99.99, ,999.9,10000
71262599999,2015-12-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",48.3,15,41.7,15,1004.1,15,999.9,0,14.1,15,14.3,15,22.0,36.9,60.8,*,42.8,*,99.99, ,999.9,10000
71262599999,2015-12-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",40.8,15,36.3,15,1015.5,15,999.9,0,12.0,15,7.8,15,11.1,999.9,42.8,*,37.4,*,99.99, ,999.9,10000
71262599999,2015-12-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",46.3,15,39.4,15,1006.7,15,999.9,0,14.3,15,9.0,15,17.1,18.1,51.8,*,39.2,*,0.0,I,999.9,0
71262599999,2015-12-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",36.7,15,23.2,15,1010.1,15,999.9,0,15.0,15,10.6,15,14.0,21.0,41.0,*,33.8,*,0.0,I,999.9,0
71262599999,2015-12-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",29.1,15,17.2,15,1018.0,15,999.9,0,14.8,15,15.5,15,21.0,28.9,33.8,*,24.8,*,99.99, ,999.9,1000
71262599999,2015-12-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.4,15,20.8,15,1027.7,15,999.9,0,15.0,15,10.9,15,20.0,999.9,39.2,*,24.8,*,0.0,I,999.9,0
71262599999,2015-12-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",44.6,15,36.2,15,1014.5,15,999.9,0,10.5,15,14.6,15,20.0,28.0,48.2,*,37.4,*,99.99, ,999.9,10000
71262599999,2015-12-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",52.2,15,48.9,15,1009.6,15,999.9,0,11.2,15,9.0,15,20.0,28.0,55.4,*,48.2,*,99.99, ,999.9,10000
71262599999,2015-12-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",51.0,15,48.4,15,1010.3,15,999.9,0,11.1,15,5.4,15,9.9,19.0,62.6,*,42.8,*,0.0,I,999.9,0
71262599999,2015-12-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",54.4,15,42.2,15,1009.6,15,999.9,0,15.0,15,17.7,15,26.0,35.0,60.8,*,42.8,*,0.0,I,999.9,0
71262599999,2015-12-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",44.4,15,39.6,15,1021.9,15,999.9,0,15.0,15,3.4,15,8.0,999.9,46.4,*,39.2,*,99.99, ,999.9,10000
71262599999,2015-12-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",37.6,15,33.6,15,1029.6,15,999.9,0,14.4,15,7.6,15,12.0,19.0,42.8,*,28.4,*,0.0,I,999.9,0
71262599999,2015-12-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",38.5,15,35.2,15,1018.0,15,999.9,0,10.7,15,9.2,15,14.0,20.0,41.0,*,37.4,*,99.99, ,999.9,10000
71262599999,2015-12-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",28.4,15,20.0,15,1030.4,15,999.9,0,13.7,15,13.5,15,19.0,26.0,37.4,*,24.8,*,99.99, ,999.9,1000
71262599999,2015-12-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",36.2,15,33.4,15,1014.0,15,999.9,0,7.2,15,9.7,15,24.1,34.0,42.8,*,23.0,*,99.99, ,999.9,11000
71262599999,2015-12-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",37.3,15,33.7,15,1020.4,15,999.9,0,9.7,15,5.1,15,9.9,999.9,39.2,*,35.6,*,99.99, ,999.9,10000
71262599999,2015-12-31,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",34.4,16,29.0,16,1020.5,16,999.9,0,10.6,16,10.8,16,15.0,21.0,35.6,*,33.8,*,99.99, ,999.9,11000
71262599999,2016-01-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.3,15,21.7,15,1017.1,15,999.9,0,13.3,15,14.3,15,22.0,32.1,33.8,*,26.6,*,99.99, ,999.9,1000
71262599999,2016-01-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.3,15,22.2,15,1015.1,15,999.9,0,12.4,15,12.4,15,17.1,24.1,33.8,*,28.4,*,0.0,I,999.9,0
71262599999,2016-01-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.6,15,25.0,15,1010.8,15,999.9,0,13.1,15,15.2,15,19.0,27.0,35.6,*,28.4,*,99.99, ,999.9,11000
71262599999,2016-01-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",14.8,15,7.0,15,1027.5,15,999.9,0,7.4,15,11.1,15,14.0,19.0,26.6,*,12.2,*,99.99, ,999.9,1000
71262599999,2016-01-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",19.0,15,12.0,15,1037.0,15,999.9,0,14.3,15,7.7,15,11.1,999.9,26.6,*,8.6,*,99.99, ,999.9,1000
71262599999,2016-01-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",30.6,15,22.5,15,1029.8,15,999.9,0,15.0,15,8.1,15,15.0,18.1,37.4,*,21.2,*,0.0,I,999.9,0
71262599999,2016-01-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.6,15,25.6,15,1024.7,15,999.9,0,15.0,15,3.7,15,7.0,999.9,42.8,*,21.2,*,0.0,I,999.9,0
71262599999,2016-01-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.2,15,24.1,15,1017.9,15,999.9,0,12.7,15,2.5,15,4.1,999.9,39.2,*,23.0,*,0.0,I,999.9,0
71262599999,2016-01-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",44.8,15,40.8,15,1012.3,15,999.9,0,12.2,15,9.8,15,15.0,19.0,50.0,*,35.6,*,99.99, ,999.9,10000
71262599999,2016-01-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",43.5,15,41.1,15,994.8,15,999.9,0,8.8,15,13.1,15,27.0,36.9,48.2,*,30.2,*,99.99, ,999.9,11000
71262599999,2016-01-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",21.0,15,7.4,15,1012.0,15,999.9,0,14.8,15,19.4,15,28.0,38.1,28.4,*,15.8,*,99.99, ,999.9,1000
71262599999,2016-01-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",23.2,15,17.0,15,1004.6,15,999.9,0,6.8,15,13.5,15,19.0,33.0,28.4,*,14.0,*,99.99, ,999.9,1000
71262599999,2016-01-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",18.2,15,7.0,15,1014.0,15,999.9,0,14.4,15,14.3,15,22.0,32.1,23.0,*,15.8,*,0.0,I,999.9,0
71262599999,2016-01-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",22.9,15,15.2,15,1011.5,14,999.9,0,13.3,15,7.7,15,12.0,18.1,26.6,*,17.6,*,0.0,I,999.9,0
71262599999,2016-01-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",32.6,15,28.2,15,1005.0,15,999.9,0,8.2,15,3.9,15,8.0,999.9,39.2,*,26.6,*,99.99, ,999.9,1000
71262599999,2016-01-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.7,15,27.4,15,1001.5,15,999.9,0,12.9,15,13.1,15,18.1,28.0,37.4,*,30.2,*,99.99, ,999.9,10000
71262599999,2016-01-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",27.8,15,21.6,15,1008.7,15,999.9,0,7.4,15,9.9,15,17.1,25.1,30.2,*,19.4,*,99.99, ,999.9,1000
71262599999,2016-01-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",16.6,15,8.0,15,1012.9,15,999.9,0,11.0,15,15.7,15,21.0,32.1,19.4,*,12.2,*,99.99, ,999.9,1000
71262599999,2016-01-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",19.3,15,10.2,15,1023.4,15,999.9,0,13.1,15,15.3,15,20.0,28.9,24.8,*,14.0,*,99.99, ,999.9,1000
71262599999,2016-01-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",23.5,15,14.2,15,1024.8,15,999.9,0,12.2,15,8.8,15,18.1,24.1,26.6,*,21.2,*,99.99, ,999.9,1000
71262599999,2016-01-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",24.4,15,18.8,15,1025.2,15,999.9,0,8.0,15,5.7,15,8.9,999.9,28.4,*,21.2,*,99.99, ,999.9,1000
71262599999,2016-01-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",22.3,15,15.3,15,1026.9,15,999.9,0,13.3,15,3.7,15,8.0,999.9,26.6,*,14.0,*,99.99, ,999.9,1000
71262599999,2016-01-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",22.2,15,15.6,15,1019.7,15,999.9,0,12.0,15,9.1,15,15.9,26.0,23.0,*,15.8,*,99.99, ,999.9,1000
71262599999,2016-01-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",22.4,15,17.6,15,1018.1,15,999.9,0,13.7,15,8.1,15,14.0,15.9,32.0,*,8.6,*,0.0,I,999.9,0
71262599999,2016-01-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",34.8,15,22.4,15,1018.4,15,999.9,0,14.8,15,7.8,15,11.1,999.9,41.0,*,28.4,*,0.0,I,999.9,0
71262599999,2016-01-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",39.4,15,32.0,15,1009.4,15,999.9,0,11.1,15,17.7,15,27.0,34.0,44.6,*,32.0,*,99.99, ,999.9,11000
71262599999,2016-01-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",32.7,15,23.6,15,1018.9,15,999.9,0,13.4,15,10.1,15,15.9,24.1,35.6,*,30.2,*,99.99, ,999.9,1000
71262599999,2016-01-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.9,15,26.0,15,1006.2,15,999.9,0,12.0,15,15.4,15,24.1,31.1,39.2,*,28.4,*,99.99, ,999.9,11000
71262599999,2016-01-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",25.9,15,18.2,15,1006.0,15,999.9,0,10.4,15,14.7,15,18.1,24.1,37.4,*,21.2,*,99.99, ,999.9,11000
71262599999,2016-01-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",36.0,15,24.6,15,1008.2,15,999.9,0,14.8,15,14.2,15,21.0,29.9,46.4,*,21.2,*,0.0,I,999.9,0
71262599999,2016-01-31,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",47.1,15,37.4,15,1005.2,15,999.9,0,14.6,15,9.3,15,13.0,18.1,53.6,*,39.2,*,99.99, ,999.9,10000
71262599999,2016-02-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",43.6,15,33.8,15,1011.5,15,999.9,0,15.0,15,11.3,15,21.0,28.9,55.4,*,37.4,*,99.99, ,999.9,10000
71262599999,2016-02-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",34.4,15,28.4,15,1023.9,15,999.9,0,14.8,15,7.3,15,15.0,20.0,39.2,*,26.6,*,0.0,I,999.9,0
71262599999,2016-02-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",45.8,9,38.8,9,1007.3,9,999.9,0,15.0,9,16.1,9,28.0,36.9,55.4,*,33.8,*,99.99, ,999.9,11000
71262599999,2016-02-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",38.5,15,28.3,15,1017.0,15,999.9,0,14.3,15,10.7,15,14.0,22.9,44.6,*,35.6,*,99.99, ,999.9,10000
71262599999,2016-02-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.8,15,24.7,15,1025.7,15,999.9,0,13.0,15,4.0,15,8.9,999.9,35.6,*,28.4,*,99.99, ,999.9,1000
71262599999,2016-02-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",34.3,15,25.6,15,1023.8,15,999.9,0,14.0,15,13.0,15,18.1,22.9,37.4,*,30.2,*,99.99, ,999.9,1000
71262599999,2016-02-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",39.2,15,28.3,15,1016.8,15,999.9,0,13.8,15,9.9,15,14.0,21.0,46.4,*,30.2,*,0.0,I,999.9,0
71262599999,2016-02-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",41.2,15,30.8,15,1005.1,15,999.9,0,13.9,15,5.6,15,9.9,999.9,46.4,*,33.8,*,99.99, ,999.9,10000
71262599999,2016-02-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",36.3,15,30.9,15,1000.1,15,999.9,0,12.5,15,10.9,15,15.9,22.9,39.2,*,33.8,*,99.99, ,999.9,11000
71262599999,2016-02-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",26.8,15,21.8,15,1004.1,15,999.9,0,7.5,15,13.6,15,21.0,26.0,33.8,*,19.4,*,99.99, ,999.9,1000
71262599999,2016-02-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",14.2,15,2.0,15,1017.3,15,999.9,0,13.2,15,14.9,15,18.1,24.1,19.4,*,10.4,*,99.99, ,999.9,1000
71262599999,2016-02-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",19.8,15,8.6,15,1016.5,15,999.9,0,13.2,15,15.2,15,20.0,28.0,24.8,*,14.0,*,99.99, ,999.9,1000
71262599999,2016-02-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",5.0,15,-5.2,15,1025.3,15,999.9,0,9.6,15,13.4,15,20.0,29.9,21.2,*,-2.2,*,99.99, ,999.9,1000
71262599999,2016-02-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",4.0,15,-6.3,15,1033.7,15,999.9,0,12.5,15,7.5,15,20.0,29.9,10.4,*,-4.0,*,99.99, ,999.9,1000
71262599999,2016-02-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",17.4,9,10.0,9,1021.9,9,999.9,0,13.6,9,8.0,9,14.0,999.9,28.4,*,1.4,*,0.0,I,999.9,0
71262599999,2016-02-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",30.9,15,29.0,15,1007.2,15,999.9,0,4.2,15,9.7,15,13.0,19.0,32.0,*,28.4,*,99.99, ,999.9,1000
71262599999,2016-02-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",28.6,15,22.3,15,1016.5,15,999.9,0,7.0,15,10.2,15,17.1,22.9,32.0,*,24.8,*,99.99, ,999.9,1000
71262599999,2016-02-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",18.9,10,8.6,10,1032.8,10,999.9,0,13.0,10,5.9,10,14.0,22.0,23.0,*,6.8,*,99.99, ,999.9,1000
71262599999,2016-02-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",32.8,15,17.6,15,1018.9,15,999.9,0,15.0,15,12.1,15,21.0,27.0,42.8,*,6.8,*,0.0,I,999.9,0
71262599999,2016-02-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",47.2,15,33.6,15,1005.2,15,999.9,0,15.0,15,17.2,15,27.0,34.0,51.8,*,42.8,*,0.0,I,999.9,0
71262599999,2016-02-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",41.1,15,32.8,15,1015.2,15,999.9,0,15.0,15,7.8,15,11.1,999.9,46.4,*,35.6,*,0.0,I,999.9,0
71262599999,2016-02-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.4,15,16.9,15,1023.6,15,999.9,0,15.0,15,7.5,15,11.1,15.0,35.6,*,28.4,*,0.0,I,999.9,0
71262599999,2016-02-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",29.5,15,19.9,15,1023.9,15,999.9,0,15.0,15,10.0,15,14.0,17.1,33.8,*,21.2,*,0.0,I,999.9,0
71262599999,2016-02-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.6,16,31.5,16,1005.9,16,999.9,0,7.9,16,14.3,16,22.0,33.0,35.6,*,28.4,*,99.99, ,999.9,10000
71262599999,2016-02-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",32.6,15,30.7,15,993.7,15,999.9,0,3.4,15,12.1,15,22.0,31.1,35.6,*,28.4,*,99.99, ,999.9,11000
71262599999,2016-02-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",25.0,15,14.2,15,1016.6,15,999.9,0,15.0,15,14.1,15,21.0,31.1,30.2,*,19.4,*,99.99, ,999.9,1000
71262599999,2016-02-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",33.4,15,21.6,15,1014.2,15,999.9,0,14.0,15,20.5,15,29.9,42.0,39.2,*,24.8,*,0.0,I,999.9,0
71262599999,2016-02-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",51.0,15,34.4,15,1004.2,15,999.9,0,14.4,15,19.9,15,26.0,36.9,60.8,*,41.0,*,0.0,I,999.9,0
71262599999,2016-02-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",39.0,15,30.0,15,1004.5,15,999.9,0,14.6,15,19.9,15,28.9,38.1,55.4,*,30.2,*,99.99, ,999.9,11000
71262599999,2016-03-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",25.5,16,16.4,16,1014.4,16,999.9,0,14.4,16,14.9,16,22.9,32.1,30.2,*,23.0,*,99.99, ,999.9,11000
71262599999,2016-03-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",23.1,16,12.5,16,1013.9,16,999.9,0,13.2,16,14.9,16,19.0,25.1,26.6,*,19.4,*,99.99, ,999.9,11000
71262599999,2016-03-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",22.9,15,15.0,15,1023.6,15,999.9,0,12.1,15,7.6,14,15.9,22.9,24.8,*,19.4,*,99.99, ,999.9,1000
71262599999,2016-03-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",26.8,15,18.2,15,1022.1,15,999.9,0,13.6,15,5.5,15,8.0,999.9,32.0,*,15.8,*,99.99, ,999.9,1000
71262599999,2016-03-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",30.0,15,18.1,15,1022.4,15,999.9,0,14.8,15,5.5,15,8.0,999.9,33.8,*,23.0,*,0.0,I,999.9,0
71262599999,2016-03-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",32.6,15,22.0,15,1025.0,15,999.9,0,14.8,15,5.2,15,8.9,999.9,39.2,*,19.4,*,0.0,I,999.9,0
71262599999,2016-03-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",46.4,15,34.0,15,1016.6,15,999.9,0,15.0,15,11.7,15,17.1,22.0,57.2,*,30.2,*,0.0,I,999.9,0
71262599999,2016-03-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",55.4,15,41.7,15,1017.0,15,999.9,0,15.0,15,8.7,15,15.9,21.0,64.4,*,44.6,*,0.0,I,999.9,0
71262599999,2016-03-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",60.4,15,46.5,15,1014.0,15,999.9,0,14.4,15,16.6,15,25.1,35.0,66.2,*,46.4,*,99.99, ,999.9,10000
71262599999,2016-03-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",53.2,15,51.3,15,1013.7,15,999.9,0,5.3,15,6.1,15,14.0,19.0,62.6,*,48.2,*,99.99, ,999.9,10000
71262599999,2016-03-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",42.1,15,35.5,15,1025.6,15,999.9,0,12.7,15,5.4,15,8.9,999.9,46.4,*,37.4,*,99.99, ,999.9,10000
71262599999,2016-03-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",45.7,15,34.4,15,1022.5,15,999.9,0,13.3,15,9.3,15,14.0,19.0,59.0,*,28.4,*,0.0,I,999.9,0
71262599999,2016-03-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",44.1,15,34.9,15,1018.1,15,999.9,0,14.8,15,10.1,15,17.1,999.9,48.2,*,37.4,*,99.99, ,999.9,10000
71262599999,2016-03-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",51.8,15,45.1,15,1008.5,15,999.9,0,12.9,15,13.1,15,21.0,28.0,57.2,*,42.8,*,99.99, ,999.9,10000
71262599999,2016-03-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",47.2,15,44.8,15,1009.0,15,999.9,0,6.5,15,2.8,15,8.9,17.1,53.6,*,42.8,*,99.99, ,999.9,110000
71262599999,2016-03-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",51.0,15,44.4,15,1005.4,15,999.9,0,10.7,15,13.4,15,25.1,38.1,60.8,*,42.8,*,99.99, ,999.9,10000
71262599999,2016-03-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",48.7,15,35.7,15,1006.8,15,999.9,0,15.0,15,15.7,15,24.1,32.1,53.6,*,44.6,*,99.99, ,999.9,10000
71262599999,2016-03-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",41.0,15,32.1,15,1012.9,15,999.9,0,14.6,15,8.7,15,12.0,15.0,44.6,*,39.2,*,99.99, ,999.9,10000
71262599999,2016-03-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.3,15,15.6,15,1022.9,15,999.9,0,15.0,15,9.8,15,12.0,18.1,35.6,*,24.8,*,0.0,I,999.9,0
71262599999,2016-03-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",31.5,15,16.9,15,1020.3,15,999.9,0,15.0,15,7.8,15,12.0,18.1,37.4,*,23.0,*,0.0,I,999.9,0
71262599999,2016-03-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",34.3,15,22.4,15,1015.4,15,999.9,0,14.6,15,11.6,15,17.1,25.1,39.2,*,26.6,*,99.99, ,999.9,1000
71262599999,2016-03-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",40.6,14,28.7,14,1015.0,14,999.9,0,14.4,14,7.9,14,15.9,22.0,50.0,*,24.8,*,0.0,I,999.9,0
